;FAMI_ESTRATOVIVIENDA;ESTU_DEPTO_RESIDE;COLE_JORNADA;PUNT_SOCIALES_CIUDADANAS;PUNT_MATEMATICAS;PUNT_INGLES;PUNT_LECTURA_CRITICA;PUNT_C_NATURALES;PUNT_GLOBAL
401;Estrato 3;ARAUCA;COMPLETA;54.0;59.733333333333334;59.2;60.06666666666667;55.93333333333333;287.8666666666667
402;Estrato 3;ARAUCA;MAÑANA;46.362711864406776;52.90847457627119;48.257627118644066;51.88813559322034;49.166101694915255;249.6949152542373
403;Estrato 3;ARAUCA;NOCHE;37.483870967741936;44.25806451612903;40.483870967741936;46.645161290322584;41.41935483870968;211.48387096774192
404;Estrato 3;ARAUCA;SABATINA;40.16;41.36;39.22;44.66;41.48;208.56
405;Estrato 3;ARAUCA;TARDE;46.375;51.1875;43.6875;51.1875;47.1875;243.0
406;Estrato 3;ARAUCA;UNICA;46.666666666666664;55.666666666666664;48.666666666666664;52.666666666666664;43.333333333333336;247.66666666666666
407;Estrato 3;ATLANTICO;COMPLETA;57.28087774294671;60.48150470219436;63.071473354231976;61.04576802507837;57.915987460815046;297.40062695924763
408;Estrato 3;ATLANTICO;MAÑANA;47.49380449747591;51.31298760899495;50.51858650757228;53.09775126204681;48.798531436438736;251.01422670949978
409;Estrato 3;ATLANTICO;NOCHE;37.24480369515012;41.161662817551964;40.64434180138568;44.32101616628176;39.82909930715935;203.1824480369515
410;Estrato 3;ATLANTICO;SABATINA;37.53125;42.5;39.65625;45.15625;39.78125;205.5625
411;Estrato 3;ATLANTICO;TARDE;43.7589641434263;48.633466135458164;47.70717131474104;50.342629482071715;45.79282868525896;235.86852589641435
412;Estrato 3;ATLANTICO;UNICA;49.50107460853546;53.30457476205097;52.21707092416334;54.63801043905435;50.70709241633405;260.2493091802272
413;Estrato 3;BOGOTA;COMPLETA;65.40993788819875;67.46583850931677;75.17391304347827;66.6583850931677;65.07453416149069;334.2298136645963
414;Estrato 3;BOGOTA;MAÑANA;45.29113924050633;48.15611814345991;49.77637130801688;50.962025316455694;47.345991561181435;240.41772151898735
415;Estrato 3;BOGOTA;NOCHE;46.86187845303867;48.96132596685083;49.18232044198895;52.16022099447514;47.69060773480663;244.69060773480663
416;Estrato 3;BOGOTA;SABATINA;44.75925925925926;48.148148148148145;48.31481481481482;49.51851851851852;45.592592592592595;235.5
417;Estrato 3;BOGOTA;TARDE;56.333333333333336;55.083333333333336;58.916666666666664;58.416666666666664;55.833333333333336;282.9166666666667
418;Estrato 3;BOGOTÁ;COMPLETA;57.20987128525459;60.634819231497254;60.52489116032557;60.19269354533409;57.410893431762254;294.949981071361
419;Estrato 3;BOGOTÁ;MAÑANA;50.83136178669442;54.61644743068042;52.3823223242169;55.40938771647582;51.60991766821236;265.3003690735308
420;Estrato 3;BOGOTÁ;NOCHE;44.58736482640865;47.69265793966989;45.56915196357427;50.00512236767217;45.433693796243595;234.12976664769494
421;Estrato 3;BOGOTÁ;SABATINA;44.036144578313255;45.99036144578313;44.913253012048195;49.46024096385542;44.559036144578315;229.60963855421687
422;Estrato 3;BOGOTÁ;TARDE;50.22291629484205;53.7462073888988;51.10744244154917;54.8916651793682;50.99393182223809;261.79439585936103
423;Estrato 3;BOGOTÁ;UNICA;51.60235947258848;55.252255378209576;52.141047883414295;55.72796668979875;52.17505204718945;267.85114503816794
424;Estrato 3;BOLIVAR;COMPLETA;58.74710982658959;62.50289017341041;61.68208092485549;62.20520231213873;59.638728323699425;304.23265895953756
425;Estrato 3;BOLIVAR;MAÑANA;45.53493662658433;48.882677933051674;47.278518037049075;51.04549886252844;46.74585635359116;239.95515112122197
426;Estrato 3;BOLIVAR;NOCHE;35.80497925311203;38.614107883817425;37.83817427385892;41.531120331950206;37.22821576763486;191.32365145228215
427;Estrato 3;BOLIVAR;SABATINA;35.9375;38.125;35.708333333333336;41.604166666666664;37.1875;190.0
428;Estrato 3;BOLIVAR;TARDE;44.13136094674556;47.855621301775145;46.25207100591716;50.171597633136095;45.872189349112425;234.76094674556214
429;Estrato 3;BOLIVAR;UNICA;42.81192660550459;46.56422018348624;45.825688073394495;49.61009174311926;44.46330275229358;229.30275229357798
430;Estrato 3;BOYACA;COMPLETA;55.0;59.789973614775725;56.21635883905013;58.444327176781;56.15778364116095;286.309234828496
431;Estrato 3;BOYACA;MAÑANA;52.338224504768895;56.665443873807774;53.17534849596478;56.196625091709464;53.39545121056493;272.6786500366838
432;Estrato 3;BOYACA;NOCHE;45.15151515151515;47.666666666666664;46.21212121212121;50.878787878787875;43.90909090909091;234.21212121212122
433;Estrato 3;BOYACA;SABATINA;46.757009345794394;50.48598130841121;47.25233644859813;51.25233644859813;47.22429906542056;243.97196261682242
434;Estrato 3;BOYACA;TARDE;48.45945945945946;52.804054054054056;48.57432432432432;53.513513513513516;49.6554054054054;254.58783783783784
435;Estrato 3;BOYACA;UNICA;52.18955223880597;55.855223880597016;51.755223880597015;55.670149253731346;52.56716417910448;269.46119402985073
436;Estrato 3;CALDAS;COMPLETA;56.01782531194296;59.67023172905526;57.0;58.98573975044563;57.22994652406417;289.49732620320856
437;Estrato 3;CALDAS;MAÑANA;51.851351351351354;55.21921921921922;53.3038038038038;56.21621621621622;52.913913913913916;269.95045045045043
438;Estrato 3;CALDAS;NOCHE;41.375;44.45625;41.8125;47.225;42.34375;218.48125
439;Estrato 3;CALDAS;SABATINA;42.402061855670105;43.03092783505155;42.43298969072165;47.42783505154639;43.27835051546392;219.55154639175257
440;Estrato 3;CALDAS;TARDE;47.37951807228916;52.65060240963855;51.48795180722892;53.463855421686745;50.21084337349398;254.84939759036143
441;Estrato 3;CALDAS;UNICA;51.2239263803681;54.78834355828221;50.807770961145195;55.39877300613497;52.52556237218814;266.3865030674847
442;Estrato 3;CAQUETA;COMPLETA;61.2;62.13333333333333;63.93333333333333;61.0;60.93333333333333;307.6666666666667
443;Estrato 3;CAQUETA;MAÑANA;49.335958005249346;53.14698162729659;50.05249343832021;53.71916010498688;50.16272965879265;257.36745406824144
444;Estrato 3;CAQUETA;NOCHE;37.785714285714285;42.5;39.714285714285715;46.07142857142857;39.642857142857146;206.92857142857142
445;Estrato 3;CAQUETA;SABATINA;39.79746835443038;42.78481012658228;39.88607594936709;45.53164556962025;41.53164556962025;211.1012658227848
446;Estrato 3;CAQUETA;TARDE;44.733333333333334;50.06666666666667;46.0;50.93333333333333;46.333333333333336;239.26666666666668
447;Estrato 3;CAQUETA;UNICA;46.24603174603175;50.13492063492063;45.714285714285715;50.976190476190474;47.24603174603175;242.0952380952381
448;Estrato 3;CASANARE;COMPLETA;61.45205479452055;64.06849315068493;65.61643835616438;63.73972602739726;59.80821917808219;312.6164383561644
449;Estrato 3;CASANARE;MAÑANA;49.047892720306514;54.68582375478927;50.92528735632184;54.509578544061306;50.764367816091955;260.7586206896552
450;Estrato 3;CASANARE;NOCHE;40.266666666666666;47.4;39.86666666666667;45.93333333333333;41.666666666666664;217.53333333333333
451;Estrato 3;CASANARE;SABATINA;38.46511627906977;42.674418604651166;41.06976744186046;44.93023255813954;40.31395348837209;207.74418604651163
452;Estrato 3;CASANARE;TARDE;52.91803278688525;56.540983606557376;54.114754098360656;56.295081967213115;53.77049180327869;274.1475409836066
453;Estrato 3;CASANARE;UNICA;49.69230769230769;53.60897435897436;48.73076923076923;53.62820512820513;50.17948717948718;257.6666666666667
454;Estrato 3;CAUCA;COMPLETA;47.344;52.12;48.792;51.336;50.596;251.132
455;Estrato 3;CAUCA;MAÑANA;49.002099370188944;53.00139958012596;50.52624212736179;54.20153953813856;50.834149755073476;258.3310006997901
456;Estrato 3;CAUCA;NOCHE;40.142857142857146;43.17857142857143;41.57142857142857;45.642857142857146;42.392857142857146;213.75
457;Estrato 3;CAUCA;SABATINA;35.78048780487805;36.73170731707317;37.09756097560975;40.46341463414634;38.51219512195122;189.1219512195122
458;Estrato 3;CAUCA;TARDE;47.72659176029963;51.92134831460674;49.00374531835206;53.43071161048689;49.71535580524345;252.8314606741573
459;Estrato 3;CAUCA;UNICA;47.695774647887326;51.394366197183096;47.6169014084507;52.4;48.95211267605634;249.58028169014085
460;Estrato 3;CESAR;COMPLETA;57.082589285714285;61.0;62.85044642857143;60.308035714285715;58.296875;297.25892857142856
461;Estrato 3;CESAR;MAÑANA;46.08667388949079;49.79739978331528;47.71397616468039;51.38569880823402;47.79956663055255;243.43011917659805
462;Estrato 3;CESAR;NOCHE;37.958333333333336;41.166666666666664;38.666666666666664;44.208333333333336;39.958333333333336;203.29166666666666
463;Estrato 3;CESAR;SABATINA;37.3421052631579;41.5;36.26315789473684;43.44736842105263;39.526315789473685;200.71052631578948
464;Estrato 3;CESAR;TARDE;47.23241590214067;51.53211009174312;48.32415902140673;52.97553516819572;49.333333333333336;250.59327217125383
465;Estrato 3;CESAR;UNICA;49.18429003021148;52.29607250755287;50.202416918429;53.69184290030211;50.42296072507553;256.5256797583082
466;Estrato 3;CHOCO;COMPLETA;34.0;41.0;39.0;43.0;44.5;202.5
467;Estrato 3;CHOCO;MAÑANA;40.5375;43.740625;43.484375;46.165625;41.390625;214.996875
468;Estrato 3;CHOCO;NOCHE;36.04545454545455;38.86363636363637;37.13636363636363;40.90909090909091;37.27272727272727;190.95454545454547
469;Estrato 3;CHOCO;SABATINA;40.0;36.5;33.0;39.5;29.5;180.5
470;Estrato 3;CHOCO;TARDE;40.436619718309856;43.84507042253521;42.7887323943662;47.563380281690144;41.15492957746479;216.16901408450704
471;Estrato 3;CHOCO;UNICA;38.8643216080402;43.346733668341706;40.5929648241206;44.437185929648244;40.14572864321608;208.05527638190955
472;Estrato 3;CORDOBA;COMPLETA;58.38566552901024;59.79522184300341;63.484641638225256;60.68259385665529;59.54266211604096;299.48805460750856
473;Estrato 3;CORDOBA;MAÑANA;46.00678733031674;50.09577677224736;47.76093514328809;51.61085972850679;48.340120663650076;244.59276018099547
474;Estrato 3;CORDOBA;NOCHE;36.125;39.604166666666664;39.166666666666664;42.6875;38.75;196.39583333333334
475;Estrato 3;CORDOBA;SABATINA;38.86538461538461;40.44230769230769;39.0;45.61538461538461;40.13461538461539;205.40384615384616
476;Estrato 3;CORDOBA;TARDE;41.41530054644809;44.49726775956284;44.704918032786885;48.21311475409836;44.404371584699454;223.1693989071038
477;Estrato 3;CORDOBA;UNICA;43.006116207951074;47.85626911314985;44.718654434250766;49.357798165137616;45.620795107033636;231.59327217125383
478;Estrato 3;CUNDINAMARCA;COMPLETA;54.22794480039428;57.85830458353869;56.671513060620995;58.02020699852144;54.42483982257269;280.8777723016264
479;Estrato 3;CUNDINAMARCA;MAÑANA;50.60294117647059;54.440555095277546;51.367439933719965;55.09589892294946;51.53065451532726;263.9983429991715
480;Estrato 3;CUNDINAMARCA;NOCHE;43.446236559139784;46.36379928315412;44.9910394265233;49.39247311827957;44.31182795698925;229.05555555555554
481;Estrato 3;CUNDINAMARCA;SABATINA;43.306666666666665;45.79;43.70333333333333;47.89333333333333;43.693333333333335;225.28166666666667
482;Estrato 3;CUNDINAMARCA;TARDE;49.61668321747766;53.21648460774578;49.7914597815293;54.113207547169814;50.44985104270109;258.4587884806356
483;Estrato 3;CUNDINAMARCA;UNICA;50.47941802696948;54.24414478353442;49.821859474804825;54.709368346344924;50.98403122782115;261.9528034066714
484;Estrato 3;EXTRANJERO;COMPLETA;45.0;53.0;69.0;47.0;52.0;254.0
485;Estrato 3;EXTRANJERO;MAÑANA;47.0;45.0;47.0;54.0;45.0;238.0
486;Estrato 3;EXTRANJERO;UNICA;34.0;40.0;44.0;39.0;41.0;194.5
487;Estrato 3;GUAINIA;MAÑANA;49.42857142857143;51.57142857142857;50.285714285714285;50.5;49.142857142857146;250.92857142857142
488;Estrato 3;GUAINIA;NOCHE;36.0;44.0;48.0;47.0;39.0;210.0
489;Estrato 3;GUAINIA;SABATINA;36.0;47.0;39.0;61.0;39.0;226.0
490;Estrato 3;GUAINIA;UNICA;48.8421052631579;54.68421052631579;47.473684210526315;49.31578947368421;50.578947368421055;253.05263157894737
491;Estrato 3;GUAVIARE;COMPLETA;53.09090909090909;56.36363636363637;55.18181818181818;56.63636363636363;55.27272727272727;276.72727272727275
492;Estrato 3;GUAVIARE;MAÑANA;45.0;50.25;43.0;48.90277777777778;46.111111111111114;236.125
493;Estrato 3;GUAVIARE;NOCHE;39.875;39.5;35.875;44.0;39.0;201.125
494;Estrato 3;GUAVIARE;SABATINA;37.125;39.0;39.125;39.25;40.0;194.25
495;Estrato 3;GUAVIARE;UNICA;40.09090909090909;43.81818181818182;40.36363636363637;44.36363636363637;42.90909090909091;213.1818181818182
496;Estrato 3;HUILA;COMPLETA;54.50222882615156;58.74739970282318;56.38187221396731;58.64487369985141;56.09806835066865;284.75037147102523
497;Estrato 3;HUILA;MAÑANA;50.22622107969152;55.246786632390744;52.922879177377894;55.79434447300771;52.39331619537275;266.89203084832906
498;Estrato 3;HUILA;NOCHE;39.93181818181818;43.13636363636363;40.84090909090909;45.34090909090909;42.61363636363637;213.0681818181818
499;Estrato 3;HUILA;SABATINA;40.945454545454545;44.627272727272725;42.518181818181816;46.61818181818182;42.163636363636364;217.51818181818183
500;Estrato 3;HUILA;TARDE;50.41860465116279;55.883720930232556;52.054263565891475;55.542635658914726;52.17829457364341;266.9612403100775
501;Estrato 3;HUILA;UNICA;48.67567567567568;52.03243243243243;47.26486486486486;52.71351351351351;48.81621621621622;251.54054054054055
502;Estrato 3;LA GUAJIRA;COMPLETA;55.648809523809526;59.529761904761905;60.57142857142857;59.226190476190474;57.458333333333336;290.8095238095238
503;Estrato 3;LA GUAJIRA;MAÑANA;44.37123745819398;48.47324414715719;45.32775919732441;50.07357859531773;46.17056856187291;235.61371237458195
504;Estrato 3;LA GUAJIRA;NOCHE;36.60689655172414;40.02068965517241;37.15862068965517;42.42068965517242;38.42068965517242;195.99310344827586
505;Estrato 3;LA GUAJIRA;SABATINA;38.64705882352941;40.970588235294116;40.73529411764706;44.73529411764706;41.411764705882355;207.0
506;Estrato 3;LA GUAJIRA;TARDE;40.0;45.779411764705884;41.05882352941177;46.661764705882355;43.63235294117647;219.0
507;Estrato 3;LA GUAJIRA;UNICA;43.320945945945944;48.13175675675676;43.79391891891892;48.87837837837838;44.777027027027025;230.4358108108108
508;Estrato 3;MAGDALENA;COMPLETA;55.81844380403458;59.25648414985591;58.3342939481268;59.47550432276657;56.88472622478386;289.4870317002882
509;Estrato 3;MAGDALENA;MAÑANA;46.22642574816488;49.5313382269904;48.42461885940147;51.53698475437606;47.06832298136646;242.89158667419537
510;Estrato 3;MAGDALENA;NOCHE;36.9375;39.55;36.8875;42.7125;38.3875;196.0625
511;Estrato 3;MAGDALENA;SABATINA;36.114285714285714;38.457142857142856;35.857142857142854;41.51428571428571;36.97142857142857;190.37142857142857
512;Estrato 3;MAGDALENA;TARDE;44.7488;47.544;45.4336;50.3392;45.3696;234.4016
513;Estrato 3;MAGDALENA;UNICA;43.43041237113402;46.27061855670103;43.06443298969072;48.46907216494845;43.97164948453608;226.72938144329896
514;Estrato 3;META;COMPLETA;55.755102040816325;60.31377551020408;59.107142857142854;59.9719387755102;56.732142857142854;291.3061224489796
515;Estrato 3;META;MAÑANA;49.57045675413023;54.26967930029154;51.21914480077746;54.796890184645285;51.067055393586;261.6700680272109
516;Estrato 3;META;NOCHE;41.67272727272727;45.43636363636364;42.25454545454546;48.90909090909091;42.78181818181818;222.51818181818183
517;Estrato 3;META;SABATINA;40.90683229813665;46.09316770186335;42.409937888198755;46.72670807453416;43.006211180124225;220.2608695652174
518;Estrato 3;META;TARDE;48.847133757961785;53.77070063694268;50.24203821656051;54.6687898089172;50.52547770700637;259.11146496815286
519;Estrato 3;META;UNICA;52.52827763496144;56.181233933161955;51.80205655526992;56.46143958868895;52.62724935732648;271.2223650385604
520;Estrato 3;NARIÑO;COMPLETA;64.51612903225806;67.51612903225806;71.61290322580645;66.09677419354838;64.38709677419355;330.4516129032258
521;Estrato 3;NARIÑO;MAÑANA;51.72549975621648;56.155533885909314;53.74549000487567;56.09605070697221;53.77230619210141;271.9190638712823
522;Estrato 3;NARIÑO;NOCHE;39.52173913043478;40.93478260869565;38.41304347826087;44.608695652173914;40.369565217391305;205.6304347826087
523;Estrato 3;NARIÑO;SABATINA;41.609756097560975;46.5609756097561;43.4390243902439;48.51219512195122;46.21951219512195;227.73170731707316
524;Estrato 3;NARIÑO;TARDE;50.08802816901409;54.92605633802817;51.99647887323944;54.83450704225352;51.75;264.1232394366197
525;Estrato 3;NARIÑO;UNICA;49.111111111111114;52.93939393939394;49.14141414141414;54.5959595959596;51.464646464646464;259.0808080808081
526;Estrato 3;NORTE SANTANDER;COMPLETA;55.638743455497384;59.27225130890052;57.20680628272251;59.20942408376963;56.416230366492144;287.9869109947644
527;Estrato 3;NORTE SANTANDER;MAÑANA;52.23815704088254;56.63724853990915;54.09474367293965;56.51524983776768;53.370538611291366;273.21933809214795
528;Estrato 3;NORTE SANTANDER;NOCHE;42.02127659574468;46.340425531914896;45.851063829787236;49.702127659574465;44.361702127659576;228.14893617021278
529;Estrato 3;NORTE SANTANDER;SABATINA;43.75757575757576;46.27272727272727;44.621212121212125;48.303030303030305;44.333333333333336;227.84848484848484
530;Estrato 3;NORTE SANTANDER;TARDE;52.19798657718121;58.22147651006711;55.33221476510067;57.53020134228188;54.52684563758389;277.9731543624161
531;Estrato 3;NORTE SANTANDER;UNICA;50.735537190082646;55.074380165289256;50.029752066115705;55.006611570247934;52.175206611570246;264.9884297520661
532;Estrato 3;PUTUMAYO;COMPLETA;44.733333333333334;49.93333333333333;45.06666666666667;50.666666666666664;46.4;238.53333333333333
533;Estrato 3;PUTUMAYO;MAÑANA;48.04526748971193;53.123456790123456;48.58024691358025;53.20987654320987;50.08230452674897;254.60493827160494
534;Estrato 3;PUTUMAYO;NOCHE;42.2;45.7;41.3;47.6;42.7;221.6
535;Estrato 3;PUTUMAYO;SABATINA;38.8;39.833333333333336;39.0;42.06666666666667;40.166666666666664;200.7
536;Estrato 3;PUTUMAYO;TARDE;47.0;45.5;49.0;48.0;41.5;229.0
537;Estrato 3;PUTUMAYO;UNICA;45.036144578313255;49.566265060240966;45.45783132530121;50.69879518072289;45.80722891566265;237.9879518072289
538;Estrato 3;QUINDIO;COMPLETA;58.31578947368421;62.56315789473684;62.94736842105263;62.44210526315789;59.089473684210525;303.9315789473684
539;Estrato 3;QUINDIO;MAÑANA;53.192842942345926;57.415506958250496;57.02982107355865;57.842942345924456;54.39960238568588;279.0596421471173
540;Estrato 3;QUINDIO;NOCHE;37.833333333333336;42.63333333333333;40.266666666666666;45.03333333333333;41.233333333333334;207.76666666666668
541;Estrato 3;QUINDIO;SABATINA;42.335443037974684;44.61392405063291;43.51898734177215;48.892405063291136;42.39873417721519;222.40506329113924
542;Estrato 3;QUINDIO;TARDE;50.46511627906977;54.372093023255815;55.093023255813954;55.651162790697676;53.95348837209303;268.6279069767442
543;Estrato 3;QUINDIO;UNICA;50.461598746081506;53.707680250783696;51.03526645768025;54.775862068965516;50.86833855799373;261.7233542319749
544;Estrato 3;RISARALDA;COMPLETA;58.58490566037736;59.471698113207545;63.320754716981135;60.509433962264154;56.87735849056604;296.0
545;Estrato 3;RISARALDA;MAÑANA;51.13183552352692;55.03942348452734;53.54133107248834;56.004662992793556;52.11911827045358;267.8601102161933
546;Estrato 3;RISARALDA;NOCHE;43.346666666666664;45.56666666666667;44.46666666666667;48.846666666666664;43.42;226.19333333333333
547;Estrato 3;RISARALDA;SABATINA;42.030674846625764;43.19631901840491;42.938650306748464;47.52147239263804;42.03680981595092;218.22699386503066
548;Estrato 3;RISARALDA;TARDE;49.99719887955182;53.168067226890756;50.661064425770306;53.97478991596638;50.983193277310924;259.6330532212885
549;Estrato 3;RISARALDA;UNICA;50.434715821812595;53.31643625192012;50.915514592933945;54.705069124423964;50.57910906298003;260.76190476190476
550;Estrato 3;SAN ANDRES;COMPLETA;42.72727272727273;46.09090909090909;53.72727272727273;49.72727272727273;42.54545454545455;229.54545454545453
551;Estrato 3;SAN ANDRES;MAÑANA;49.80213903743316;52.32620320855615;56.67914438502674;55.160427807486634;49.19786096256684;260.06417112299465
552;Estrato 3;SAN ANDRES;NOCHE;37.8;36.4;40.6;42.6;37.4;193.8
553;Estrato 3;SAN ANDRES;SABATINA;52.0;40.0;57.0;52.0;51.0;247.0
554;Estrato 3;SAN ANDRES;TARDE;37.625;39.25;47.875;42.125;38.0;199.75
555;Estrato 3;SAN ANDRES;UNICA;37.241379310344826;42.13793103448276;51.758620689655174;45.827586206896555;40.724137931034484;211.41379310344828
556;Estrato 3;SANTANDER;COMPLETA;56.83463203463204;61.660606060606064;59.89264069264069;60.58441558441559;58.53679653679654;297.2121212121212
557;Estrato 3;SANTANDER;MAÑANA;54.39142091152815;59.05853440571939;54.95285969615728;58.55674709562109;55.70397676496872;283.8798033958892
558;Estrato 3;SANTANDER;NOCHE;42.108938547486034;46.29329608938548;43.237430167597765;48.54469273743017;43.824022346368714;225.23463687150837
559;Estrato 3;SANTANDER;SABATINA;43.285714285714285;46.857142857142854;44.967532467532465;49.672077922077925;44.27922077922078;229.7077922077922
560;Estrato 3;SANTANDER;TARDE;50.80352941176471;54.96705882352941;51.654117647058825;55.75529411764706;52.72941176470588;267.0917647058823
561;Estrato 3;SANTANDER;UNICA;52.92612612612613;57.608108108108105;52.54054054054054;57.23603603603603;53.689189189189186;275.73783783783784
562;Estrato 3;SUCRE;COMPLETA;58.67391304347826;61.608695652173914;61.108695652173914;60.97826086956522;59.26086956521739;301.0217391304348
563;Estrato 3;SUCRE;MAÑANA;45.50951847704367;49.527435610302355;47.568868980963046;51.00447928331467;47.983202687569985;242.18029115341545
564;Estrato 3;SUCRE;NOCHE;39.035714285714285;42.0;39.285714285714285;46.17857142857143;40.05357142857143;208.16071428571428
565;Estrato 3;SUCRE;SABATINA;34.689655172413794;39.827586206896555;38.93103448275862;42.3448275862069;37.758620689655174;193.41379310344828
566;Estrato 3;SUCRE;TARDE;42.44274809160305;46.954198473282446;44.603053435114504;47.49618320610687;45.51145038167939;227.61832061068702
567;Estrato 3;SUCRE;UNICA;43.51020408163265;48.83673469387755;45.54081632653061;50.55102040816327;46.69387755102041;236.27551020408163
568;Estrato 3;TOLIMA;COMPLETA;55.46459412780656;58.82210708117444;59.75474956822107;59.03281519861831;56.16234887737478;287.77029360967185
569;Estrato 3;TOLIMA;MAÑANA;50.68845070422535;54.34028169014085;52.652394366197186;55.16676056338028;51.5369014084507;264.56
570;Estrato 3;TOLIMA;NOCHE;40.72566371681416;43.5929203539823;41.61946902654867;47.07964601769911;42.89380530973451;217.1504424778761
571;Estrato 3;TOLIMA;SABATINA;40.689473684210526;42.96842105263158;40.51578947368421;46.084210526315786;41.06315789473684;212.64736842105262
572;Estrato 3;TOLIMA;TARDE;49.844086021505376;52.92741935483871;51.19892473118279;55.12903225806452;50.4005376344086;260.0403225806452
573;Estrato 3;TOLIMA;UNICA;48.263803680981596;51.97137014314929;48.715746421267895;53.1319018404908;49.06748466257669;252.31901840490798
574;Estrato 3;VALLE;COMPLETA;57.01125592417062;59.89099526066351;62.31931279620853;60.8542654028436;58.160545023696685;296.1842417061611
575;Estrato 3;VALLE;MAÑANA;50.5122330499689;53.911362222682975;52.919966825627206;55.46153846153846;51.68142235123367;264.47045407422763
576;Estrato 3;VALLE;NOCHE;42.287749287749286;44.37179487179487;44.33475783475784;48.092592592592595;43.18233618233618;222.35754985754986
577;Estrato 3;VALLE;SABATINA;40.637724550898206;42.66766467065868;41.61077844311377;46.25748502994012;41.58083832335329;213.48502994011977
578;Estrato 3;VALLE;TARDE;48.53029315960912;51.87557003257329;49.95700325732899;53.80912052117264;49.76872964169381;254.58045602605864
579;Estrato 3;VALLE;UNICA;49.28901098901099;51.989010989010985;49.63296703296703;54.11978021978022;49.424175824175826;255.4065934065934
580;Estrato 3;VAUPES;MAÑANA;41.55555555555556;42.77777777777778;38.851851851851855;45.629629629629626;40.148148148148145;211.1851851851852
581;Estrato 3;VAUPES;NOCHE;35.0;40.857142857142854;37.857142857142854;39.285714285714285;39.0;192.42857142857142
582;Estrato 3;VICHADA;COMPLETA;45.977777777777774;49.6;43.17777777777778;50.333333333333336;45.86666666666667;237.84444444444443
583;Estrato 3;VICHADA;MAÑANA;48.42857142857143;52.92857142857143;48.642857142857146;53.714285714285715;49.92857142857143;255.14285714285714
584;Estrato 3;VICHADA;NOCHE;29.5;30.0;39.0;42.0;42.0;180.5
585;Estrato 3;VICHADA;UNICA;43.5;50.125;43.875;49.5;44.75;233.625
586;Estrato 4;AMAZONAS;COMPLETA;33.4;32.4;37.8;34.0;36.8;172.2
587;Estrato 4;AMAZONAS;MAÑANA;44.0;47.9;49.2;47.2;46.7;233.3
588;Estrato 4;AMAZONAS;NOCHE;31.0;33.0;28.0;33.0;32.0;160.0
589;Estrato 4;AMAZONAS;UNICA;34.5;41.0;35.0;48.5;42.0;205.0
590;Estrato 4;ANTIOQUIA;COMPLETA;57.84195039932745;60.87095418242959;64.49978982765867;60.981504833963854;57.28499369482976;298.2332912988651
591;Estrato 4;ANTIOQUIA;MAÑANA;51.15696649029982;54.07642563198119;54.880070546737215;55.82010582010582;50.88477366255144;265.65667254556143
592;Estrato 4;ANTIOQUIA;NOCHE;39.51136363636363;40.40909090909091;40.56818181818182;44.74431818181818;39.47727272727273;205.0
593;Estrato 4;ANTIOQUIA;SABATINA;39.40637450199203;40.40239043824701;39.65338645418327;44.35856573705179;39.374501992031874;203.94820717131475
594;Estrato 4;ANTIOQUIA;TARDE;51.604966139954854;55.410835214446955;54.4627539503386;56.557562076749434;52.04740406320542;269.7336343115124
595;Estrato 4;ANTIOQUIA;UNICA;54.05083088954057;55.55327468230694;56.19159335288368;57.772238514174;52.577712609970675;275.4095796676442
596;Estrato 4;ARAUCA;COMPLETA;60.5;57.0;55.5;61.5;56.0;292.5
597;Estrato 4;ARAUCA;MAÑANA;44.411764705882355;49.89705882352941;47.4264705882353;51.10294117647059;47.10294117647059;240.39705882352942
598;Estrato 4;ARAUCA;NOCHE;39.142857142857146;41.0;39.57142857142857;44.142857142857146;39.0;203.57142857142858
599;Estrato 4;ARAUCA;SABATINA;34.888888888888886;40.666666666666664;37.333333333333336;42.22222222222222;37.666666666666664;193.77777777777777
600;Estrato 4;ARAUCA;TARDE;40.5;47.25;43.0;43.25;43.5;218.0
601;Estrato 4;ARAUCA;UNICA;51.0;48.0;51.0;54.0;53.0;257.0
602;Estrato 4;ATLANTICO;COMPLETA;60.20477815699659;63.75511945392491;68.93941979522184;63.575085324232084;60.8660409556314;313.1331058020478
603;Estrato 4;ATLANTICO;MAÑANA;46.96288209606987;50.082969432314414;51.93886462882096;52.46288209606987;48.032751091703055;247.9170305676856
604;Estrato 4;ATLANTICO;NOCHE;37.208695652173915;40.14782608695652;40.391304347826086;43.51304347826087;38.10434782608696;198.97391304347826
605;Estrato 4;ATLANTICO;SABATINA;37.1;43.3;47.7;44.2;37.2;205.1
606;Estrato 4;ATLANTICO;TARDE;40.23364485981308;44.38317757009346;44.850467289719624;46.83177570093458;42.80373831775701;218.3551401869159
607;Estrato 4;ATLANTICO;UNICA;48.272030651341;51.34674329501916;52.160919540229884;52.67432950191571;49.513409961685824;252.88505747126436
608;Estrato 4;BOGOTA;COMPLETA;67.3740340030912;70.16846986089645;79.70942812982999;68.17310664605873;67.19629057187016;345.5517774343122
609;Estrato 4;BOGOTA;MAÑANA;53.520833333333336;55.145833333333336;63.270833333333336;57.583333333333336;53.270833333333336;277.7083333333333
610;Estrato 4;BOGOTA;NOCHE;48.07142857142857;50.32142857142857;52.285714285714285;54.32142857142857;49.75;253.71428571428572
