;FAMI_ESTRATOVIVIENDA;ESTU_DEPTO_RESIDE;FAMI_TIENEINTERNET;PUNT_SOCIALES_CIUDADANAS;PUNT_MATEMATICAS;PUNT_INGLES;PUNT_LECTURA_CRITICA;PUNT_C_NATURALES;PUNT_GLOBAL
427;Sin Estrato;CASANARE;No;40.76969696969697;44.624242424242425;42.24242424242424;45.28484848484848;42.6;216.1939393939394
428;Sin Estrato;CASANARE;Si;46.31111111111111;50.111111111111114;43.68888888888889;50.2;46.86666666666667;240.11111111111111
429;Sin Estrato;CAUCA;No;38.406356413166854;42.27014755959137;39.256526674233825;43.83314415437003;41.558456299659476;206.70374574347332
430;Sin Estrato;CAUCA;Si;40.990625;44.6875;41.4;46.284375;42.821875;217.603125
431;Sin Estrato;CESAR;No;40.14031971580817;43.761989342806395;40.62877442273535;45.57726465364121;42.51865008880995;214.09769094138542
432;Sin Estrato;CESAR;Si;40.41025641025641;44.44102564102564;42.687179487179485;46.07179487179487;42.94358974358974;217.03589743589743
433;Sin Estrato;CHOCO;No;35.91170431211499;39.6652977412731;39.13552361396304;41.667351129363446;37.83367556468173;193.99383983572895
434;Sin Estrato;CHOCO;Si;37.316964285714285;40.745535714285715;38.982142857142854;43.026785714285715;38.4375;199.08928571428572
435;Sin Estrato;CORDOBA;No;38.44905320108206;42.08836789900811;40.052299368800725;44.688908926961226;41.66636609558161;207.97294860234445
436;Sin Estrato;CORDOBA;Si;40.673469387755105;44.36224489795919;43.21938775510204;47.12244897959184;43.69387755102041;219.56632653061226
437;Sin Estrato;CUNDINAMARCA;No;43.00920245398773;47.19631901840491;41.75766871165644;47.70245398773006;44.828220858895705;226.91104294478527
438;Sin Estrato;CUNDINAMARCA;Si;46.29351535836177;50.358361774744026;47.6518771331058;51.95221843003413;47.60750853242321;244.6962457337884
439;Sin Estrato;EXTRANJERO;Si;33.0;48.0;36.0;36.0;44.0;200.0
440;Sin Estrato;GUAINIA;No;36.67088607594937;41.79746835443038;40.22784810126582;41.177215189873415;40.0253164556962;199.72151898734177
441;Sin Estrato;GUAINIA;Si;37.2;38.2;44.8;41.0;44.6;203.2
442;Sin Estrato;GUAVIARE;No;39.10752688172043;43.795698924731184;38.83870967741935;43.70967741935484;41.75268817204301;209.1720430107527
443;Sin Estrato;GUAVIARE;Si;39.13333333333333;42.46666666666667;39.0;46.0;39.2;207.4
444;Sin Estrato;HUILA;No;41.29943502824859;46.33898305084746;41.6271186440678;47.610169491525426;44.5819209039548;223.5141242937853
445;Sin Estrato;HUILA;Si;44.65384615384615;49.09230769230769;45.05384615384615;49.53846153846154;46.97692307692308;236.90769230769232
446;Sin Estrato;LA GUAJIRA;No;37.31065088757396;40.73890532544379;38.669378698224854;42.650887573964496;39.616863905325445;199.84319526627218
447;Sin Estrato;LA GUAJIRA;Si;39.31707317073171;43.11585365853659;41.0;45.23170731707317;41.46646341463415;210.9390243902439
448;Sin Estrato;MAGDALENA;No;37.524225575853855;41.41143764892772;38.71803018268467;43.20413026211279;40.00317712470214;201.9801429706116
449;Sin Estrato;MAGDALENA;Si;38.91511936339523;41.42175066312998;39.6604774535809;44.54907161803713;40.822281167108756;206.46419098143235
450;Sin Estrato;META;No;42.01700680272109;47.0;42.343537414965986;47.24149659863946;44.173469387755105;224.48639455782313
451;Sin Estrato;META;Si;41.82142857142857;46.794642857142854;43.00892857142857;48.49107142857143;44.44642857142857;226.00892857142858
452;Sin Estrato;NARIÑO;No;39.61173533083645;43.670411985018724;40.506866416978774;45.4394506866417;42.12359550561798;212.70911360799002
453;Sin Estrato;NARIÑO;Si;43.25082508250825;47.082508250825086;43.76237623762376;48.56765676567657;45.67656765676568;229.82178217821783
454;Sin Estrato;NORTE SANTANDER;No;41.01185770750988;45.71146245059288;40.798418972332016;45.69565217391305;43.54940711462451;218.74308300395256
455;Sin Estrato;NORTE SANTANDER;Si;46.583333333333336;49.984848484848484;46.416666666666664;51.31818181818182;47.42424242424242;243.20454545454547
456;Sin Estrato;PUTUMAYO;No;40.006410256410255;45.322649572649574;41.30128205128205;45.81837606837607;43.66025641025641;217.5854700854701
457;Sin Estrato;PUTUMAYO;Si;44.34710743801653;48.925619834710744;44.22314049586777;49.54545454545455;46.51239669421488;235.4793388429752
458;Sin Estrato;QUINDIO;No;40.851351351351354;44.0945945945946;41.527027027027025;46.945945945945944;41.972972972972975;216.56756756756758
459;Sin Estrato;QUINDIO;Si;43.6;47.31428571428572;45.142857142857146;48.67142857142857;45.55714285714286;230.97142857142856
460;Sin Estrato;RISARALDA;No;40.26;44.38;42.53;45.93;41.96;215.43
461;Sin Estrato;RISARALDA;Si;45.566265060240966;47.963855421686745;47.9277108433735;50.51807228915663;45.6144578313253;237.24096385542168
462;Sin Estrato;SAN ANDRES;No;32.46153846153846;38.23076923076923;49.53846153846154;41.15384615384615;37.46153846153846;191.23076923076923
463;Sin Estrato;SAN ANDRES;Si;44.333333333333336;48.888888888888886;50.333333333333336;52.44444444444444;43.44444444444444;237.66666666666666
464;Sin Estrato;SANTANDER;No;41.65748031496063;47.389763779527556;42.811023622047244;48.12204724409449;44.45275590551181;226.03543307086613
465;Sin Estrato;SANTANDER;Si;48.06572769953052;52.779342723004696;48.183098591549296;53.816901408450704;50.52582159624413;255.29107981220656
466;Sin Estrato;SUCRE;No;38.136;41.9744;39.3328;44.0064;41.2528;205.9408
467;Sin Estrato;SUCRE;Si;41.65714285714286;46.15238095238095;42.72380952380952;47.695238095238096;43.59047619047619;223.06666666666666
468;Sin Estrato;TOLIMA;No;39.67567567567568;43.02316602316602;40.17760617760618;45.293436293436294;41.5984555984556;211.12741312741312
469;Sin Estrato;TOLIMA;Si;42.666666666666664;45.44144144144144;42.513513513513516;47.24324324324324;43.68468468468468;222.9189189189189
470;Sin Estrato;VALLE;No;39.72803347280335;42.56694560669456;40.82845188284519;45.54811715481171;41.06066945606695;210.581589958159
471;Sin Estrato;VALLE;Si;43.40079365079365;46.68055555555556;45.25;48.51984126984127;44.71825396825397;228.94444444444446
472;Sin Estrato;VAUPES;No;37.914529914529915;41.0940170940171;40.60683760683761;42.675213675213676;40.69230769230769;202.96581196581195
473;Sin Estrato;VAUPES;Si;37.0;38.125;37.875;40.5;39.0;193.0
474;Sin Estrato;VICHADA;No;38.43333333333333;42.56666666666667;39.522222222222226;43.75555555555555;41.833333333333336;207.44444444444446
475;Sin Estrato;VICHADA;Si;47.72727272727273;48.54545454545455;41.36363636363637;53.18181818181818;47.45454545454545;243.0909090909091
